user_id,age,country,geo_loc,lat,long,isbn,book_title,book_author,year_pub,book_rating,image_url_l
4197,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399147101,Potshot,Robert B. Parker,2001,8,http://images.amazon.com/images/P/0399147101.01.LZZZZZZZ.jpg
4197,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399148728,Fire Ice: A Novel from the NUMA Files,Clive Cussler,2002,7,http://images.amazon.com/images/P/0399148728.01.LZZZZZZZ.jpg
4197,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0553109839,The Patient,Michael Palmer,2000,8,http://images.amazon.com/images/P/0553109839.01.LZZZZZZZ.jpg
4197,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,055380099X,Last Puzzle &amp; Testament,Parnell Hall,2000,9,http://images.amazon.com/images/P/055380099X.01.LZZZZZZZ.jpg
4197,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0670861944,Math Curse,Jon Scieszka,1995,9,http://images.amazon.com/images/P/0670861944.01.LZZZZZZZ.jpg
4197,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0679463070,Casual Rex: A Novel,Eric Garcia,2001,8,http://images.amazon.com/images/P/0679463070.01.LZZZZZZZ.jpg
4197,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0684841185,Death du Jour,Kathy Reichs,1999,9,http://images.amazon.com/images/P/0684841185.01.LZZZZZZZ.jpg
4197,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0684842106,Terminal Event : A Novel,James S Thayer,1999,8,http://images.amazon.com/images/P/0684842106.01.LZZZZZZZ.jpg
4197,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0749005491,Chill Factor (Detective Inspector Charlie Priest Mystery),Stuart Pawson,2003,9,http://images.amazon.com/images/P/0749005491.01.LZZZZZZZ.jpg
4197,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0812968212,Matchstick Men : A Novel About Grifters with Issues,ERIC GARCIA,2003,9,http://images.amazon.com/images/P/0812968212.01.LZZZZZZZ.jpg
4369,74,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0738846503,PHOENIX FLOWER,B. P. Chamberlain,2001,10,http://images.amazon.com/images/P/0738846503.01.LZZZZZZZ.jpg
4432,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,033028813X,Terminal,Colin Forbes,1996,8,http://images.amazon.com/images/P/033028813X.01.LZZZZZZZ.jpg
4443,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0385468067,Cabal/an Aurelio Zen Mystery,Michael Dibdin,1993,9,http://images.amazon.com/images/P/0385468067.01.LZZZZZZZ.jpg
4495,59,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0138700982,The Sun Never Sets: Travels to the Remaining Outposts of the British Empire,Simon Winchester,1986,7,http://images.amazon.com/images/P/0138700982.01.LZZZZZZZ.jpg
4508,64,turkey,"38.9597594, 34.9249653",38.9597594,34.9249653,1412014050,Natural Affinities,James Ryan,2004,10,http://images.amazon.com/images/P/1412014050.01.LZZZZZZZ.jpg
4516,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0385722206,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,8,http://images.amazon.com/images/P/0385722206.01.LZZZZZZZ.jpg
4516,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1573240923,"Sisters: Shared Histories, Lifelong Ties",Elizabeth Fishel,1997,7,http://images.amazon.com/images/P/1573240923.01.LZZZZZZZ.jpg
4852,56,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0972660208,Passing the Flame - A Beadmaker's Guide to Detail and Design,Corina Tettinger,2002,10,http://images.amazon.com/images/P/0972660208.01.LZZZZZZZ.jpg
5162,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,067972883X,The Optimist's Daughter,Eudora Welty,1990,7,http://images.amazon.com/images/P/067972883X.01.LZZZZZZZ.jpg
5231,56,spain,"39.3260685, -4.8379791",39.3260685,-4.8379791,8467004118,Irak: El Estado Incierto,Eric Frattini,2003,7,http://images.amazon.com/images/P/8467004118.01.LZZZZZZZ.jpg
5351,74,new zealand,"-41.5000831, 172.8344077",-41.5000831,172.8344077,0330253565,Honourable Schoolboy,John Le Carre,0,7,http://images.amazon.com/images/P/0330253565.01.LZZZZZZZ.jpg
5351,74,new zealand,"-41.5000831, 172.8344077",-41.5000831,172.8344077,0330262726,Smiley's People,John le Carre,1980,9,http://images.amazon.com/images/P/0330262726.01.LZZZZZZZ.jpg
5359,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0688171877,"Ahab's Wife: Or, The Star-Gazer: A Novel",Sena Jeter Naslund,1999,9,http://images.amazon.com/images/P/0688171877.01.LZZZZZZZ.jpg
5361,72,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0871136791,Cold Mountain,Charles Frazier,1997,8,http://images.amazon.com/images/P/0871136791.01.LZZZZZZZ.jpg
5410,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1410798860,The Diary of Alice Mary: A Factual Childhood Diary Written During the World War II Years by Joe Connally for His Young Motherless Child With Quotations Throughout This Book,Alice Mary Connally Fisk,2003,10,http://images.amazon.com/images/P/1410798860.01.LZZZZZZZ.jpg
5439,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,8,http://images.amazon.com/images/P/0060928336.01.LZZZZZZZ.jpg
5439,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060938455,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,2002,9,http://images.amazon.com/images/P/0060938455.01.LZZZZZZZ.jpg
5439,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312099045,Route 66 Postcards: Greetings from the Mother Road,Michael Wallis,1993,10,http://images.amazon.com/images/P/0312099045.01.LZZZZZZZ.jpg
5439,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0375504613,A Short Guide to a Happy Life,ANNA QUINDLEN,2000,8,http://images.amazon.com/images/P/0375504613.01.LZZZZZZZ.jpg
5439,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0451205561,The Chocolate Cat Caper,Joanna Carl,2002,6,http://images.amazon.com/images/P/0451205561.01.LZZZZZZZ.jpg
5439,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0486256111,Story of the Titanic Postcards (Card Books),Frank Braynard,1988,10,http://images.amazon.com/images/P/0486256111.01.LZZZZZZZ.jpg
5439,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0671001795,Two for the Dough,Janet Evanovich,1996,8,http://images.amazon.com/images/P/0671001795.01.LZZZZZZZ.jpg
5439,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0805063897,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2002,10,http://images.amazon.com/images/P/0805063897.01.LZZZZZZZ.jpg
5439,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0892961759,Only When I Laugh,Len Deighton,1987,8,http://images.amazon.com/images/P/0892961759.01.LZZZZZZZ.jpg
5439,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1888054557,Postmarked Yesteryear: 30 Rare Holiday Postcards,Pamela E. Apkarian-Russell,2001,10,http://images.amazon.com/images/P/1888054557.01.LZZZZZZZ.jpg
5439,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1892145057,T. Bor: Tiborocity Exhibition,Maira Kalman,2002,9,http://images.amazon.com/images/P/1892145057.01.LZZZZZZZ.jpg
5471,60,spain,"39.3260685, -4.8379791",39.3260685,-4.8379791,033042095X,Rat Race / To the Hilt,Dick Francis,2003,8,http://images.amazon.com/images/P/033042095X.01.LZZZZZZZ.jpg
5471,60,spain,"39.3260685, -4.8379791",39.3260685,-4.8379791,0789716399,Easy Internet,Joe Kraynak,1998,10,http://images.amazon.com/images/P/0789716399.01.LZZZZZZZ.jpg
5489,60,new zealand,"-41.5000831, 172.8344077",-41.5000831,172.8344077,0140069135,The Name of Annabel Lee (Crime Monthly),Julian Symons,1985,8,http://images.amazon.com/images/P/0140069135.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060005556,"Last to Die (Grippando, James)",James Grippando,2003,10,http://images.amazon.com/images/P/0060005556.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060083956,Mr. Paradise:  A Novel,Elmore Leonard,2004,7,http://images.amazon.com/images/P/0060083956.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060193883,A Bloodhound to Die For,Virginia Lanier,2003,6,http://images.amazon.com/images/P/0060193883.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060555513,The Last Goodbye,Reed Arvin,2004,10,http://images.amazon.com/images/P/0060555513.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060555653,The Polished Hoe,Austin Clarke,2003,7,http://images.amazon.com/images/P/0060555653.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312271786,Off the Chart: A Novel,James W. Hall,2003,10,http://images.amazon.com/images/P/0312271786.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312304269,Runaway Heart: A Novel,Stephen J. Cannell,2003,10,http://images.amazon.com/images/P/0312304269.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312306814,A Grave Denied: A Kate Shugak Novel,Dana Stabenow,2003,10,http://images.amazon.com/images/P/0312306814.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312316690,"The Tristan Betrayal (Ludlum, Robert)",Robert Ludlum,2003,10,http://images.amazon.com/images/P/0312316690.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312319142,Paranoia : A Novel,Joseph Finder,2004,10,http://images.amazon.com/images/P/0312319142.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312319517,"Avenger (Forsyth, Frederick)",Frederick Forsyth,2003,10,http://images.amazon.com/images/P/0312319517.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0316591122,Fear Itself: A Fearless Jones Novel,Walter Mosley,2003,10,http://images.amazon.com/images/P/0316591122.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0316710571,Sam's Letters to Jennifer,James Patterson,2004,10,http://images.amazon.com/images/P/0316710571.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345452577,The Conspiracy Club,JONATHAN KELLERMAN,2003,10,http://images.amazon.com/images/P/0345452577.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345453417,"Cry No More (Howard, Linda)",LINDA HOWARD,2003,10,http://images.amazon.com/images/P/0345453417.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345457587,"Shadow Account (Frey, Stephen)",STEPHEN FREY,2004,10,http://images.amazon.com/images/P/0345457587.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345458915,The Sinner,TESS GERRITSEN,2003,10,http://images.amazon.com/images/P/0345458915.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0380978830,"Death Trap : An Alaska Mystery (Henry, Sue)",Sue Henry,2003,8,http://images.amazon.com/images/P/0380978830.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0385336209,"Blinded (White, Stephen)",STEPHEN WHITE,2004,10,http://images.amazon.com/images/P/0385336209.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0385510438,The Last Juror,John Grisham,2004,10,http://images.amazon.com/images/P/0385510438.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0385511612,Bleachers,John Grisham,2003,10,http://images.amazon.com/images/P/0385511612.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399145664,Family Honor,Robert B. Parker,1999,8,http://images.amazon.com/images/P/0399145664.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399148655,The Delicate Storm (Marian Wood Book),Giles Blunt,2003,10,http://images.amazon.com/images/P/0399148655.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399148760,Seizure,Robin Cook,2003,8,http://images.amazon.com/images/P/0399148760.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399149821,Dirty Work,Stuart Woods,2003,10,http://images.amazon.com/images/P/0399149821.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399150854,Blacklist: A V.I. Warshawski Novel,Sara Paretsky,2003,10,http://images.amazon.com/images/P/0399150854.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399150870,Stone Cold: A Jesse Stone Novel,Robert B. Parker,2003,10,http://images.amazon.com/images/P/0399150870.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0446530689,The Protector,David Morrell,2003,10,http://images.amazon.com/images/P/0446530689.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0446531421,Still Life With Crows,Lincoln Child,2003,10,http://images.amazon.com/images/P/0446531421.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0525947655,A Perfect Day,Richard Paul Evans,2003,10,http://images.amazon.com/images/P/0525947655.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0553802496,Odd Thomas,Dean Koontz,2003,10,http://images.amazon.com/images/P/0553802496.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0553802526,The Killing Hour,LISA GARDNER,2003,10,http://images.amazon.com/images/P/0553802526.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0743428684,Midnight Flight (Ay Adult - Andrews),V.C. Andrews,2003,8,http://images.amazon.com/images/P/0743428684.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0892967544,First Degree,David Rosenfelt,2003,10,http://images.amazon.com/images/P/0892967544.01.LZZZZZZZ.jpg
5499,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1400041414,The Murder Room,P.D. JAMES,2003,10,http://images.amazon.com/images/P/1400041414.01.LZZZZZZZ.jpg
5591,58,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345295684,Dragonflight,Anne Mccaffrey,1980,8,http://images.amazon.com/images/P/0345295684.01.LZZZZZZZ.jpg
5782,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0316284955,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,8,http://images.amazon.com/images/P/0316284955.01.LZZZZZZZ.jpg
5784,60,canada,"61.0666922, -107.991707",61.0666922,-107.991707,080410526X,All I Really Need to Know,ROBERT FULGHUM,1989,8,http://images.amazon.com/images/P/080410526X.01.LZZZZZZZ.jpg
5905,57,canada,"61.0666922, -107.991707",61.0666922,-107.991707,1930586787,The Plunge,Walter Prucnel,2002,8,http://images.amazon.com/images/P/1930586787.01.LZZZZZZZ.jpg
5905,57,canada,"61.0666922, -107.991707",61.0666922,-107.991707,1932047247,Government Project,Robert Kelley,2003,9,http://images.amazon.com/images/P/1932047247.01.LZZZZZZZ.jpg
6265,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,031021758X,Shadow of Doubt,Terri Blackstock,1998,7,http://images.amazon.com/images/P/031021758X.01.LZZZZZZZ.jpg
6265,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1568654782,Shunning,Beverly Lewis,0,8,http://images.amazon.com/images/P/1568654782.01.LZZZZZZZ.jpg
6285,70,canada,"61.0666922, -107.991707",61.0666922,-107.991707,0312951647,In the Presence of Enemies,William J. Coughlin,1994,6,http://images.amazon.com/images/P/0312951647.01.LZZZZZZZ.jpg
6285,70,canada,"61.0666922, -107.991707",61.0666922,-107.991707,067931041X,The Dominion of Wyley McFadden,Scott Gardiner,2000,7,http://images.amazon.com/images/P/067931041X.01.LZZZZZZZ.jpg
6285,70,canada,"61.0666922, -107.991707",61.0666922,-107.991707,0805041508,"Last Rites: A Novel (Harvey, John, Charles Resnick Novels.)",John Harvey,1999,8,http://images.amazon.com/images/P/0805041508.01.LZZZZZZZ.jpg
6349,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,8,http://images.amazon.com/images/P/0060928336.01.LZZZZZZZ.jpg
6397,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0671577727,"On Basilisk Station (Honor Harrington Series, Book 1)",David Weber,1998,9,http://images.amazon.com/images/P/0671577727.01.LZZZZZZZ.jpg
6410,61,germany,"51.1638175, 10.4478313",51.1638175,10.4478313,3257230915,Tagebuch 1920.,Isaak Babel,1998,7,http://images.amazon.com/images/P/3257230915.01.LZZZZZZZ.jpg
6505,56,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0373289170,Devil Earl (Harlequin Historical),Deborah Simmons,1996,7,http://images.amazon.com/images/P/0373289170.01.LZZZZZZZ.jpg
6505,56,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0440130913,Golden Cup,Belva Plain,1987,8,http://images.amazon.com/images/P/0440130913.01.LZZZZZZZ.jpg
6505,56,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0440216842,The Carousel,Belva Plain,1998,7,http://images.amazon.com/images/P/0440216842.01.LZZZZZZZ.jpg
6505,56,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0446605581,Fat Tuesday,Sandra Brown,1998,8,http://images.amazon.com/images/P/0446605581.01.LZZZZZZZ.jpg
6505,56,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0671627759,RIDE THUNDER,Janet Dailey,1986,6,http://images.amazon.com/images/P/0671627759.01.LZZZZZZZ.jpg
6574,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0679771476,The Law of Similars,CHRIS BOHJALIAN,2000,8,http://images.amazon.com/images/P/0679771476.01.LZZZZZZZ.jpg
6574,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0684826127,WATER WITCHES,Chris Bohjalian,1997,8,http://images.amazon.com/images/P/0684826127.01.LZZZZZZZ.jpg
6577,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0061009482,The Sacrifice of Tamar,Naomi Ragen,1995,9,http://images.amazon.com/images/P/0061009482.01.LZZZZZZZ.jpg
6577,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0316782475,The Dangerous Husband : A Novel,Jane Shapiro,1999,7,http://images.amazon.com/images/P/0316782475.01.LZZZZZZZ.jpg
6577,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345441265,The Ladies Auxiliary (Ballantine Reader's Circle),Tova Mirvis,2000,7,http://images.amazon.com/images/P/0345441265.01.LZZZZZZZ.jpg
6577,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0425182878,Chosen Prey,John Sandford,2004,7,http://images.amazon.com/images/P/0425182878.01.LZZZZZZZ.jpg
6577,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0440224705,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,2000,7,http://images.amazon.com/images/P/0440224705.01.LZZZZZZZ.jpg
6577,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0446527785,A Bend in the Road,Nicholas Sparks,2001,7,http://images.amazon.com/images/P/0446527785.01.LZZZZZZZ.jpg
6577,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,067976402X,Snow Falling on Cedars,David Guterson,1995,9,http://images.amazon.com/images/P/067976402X.01.LZZZZZZZ.jpg
6577,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,068484267X,Angela's Ashes: A Memoir,Frank McCourt,1999,10,http://images.amazon.com/images/P/068484267X.01.LZZZZZZZ.jpg
6577,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0743237188,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002,9,http://images.amazon.com/images/P/0743237188.01.LZZZZZZZ.jpg
6577,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,074343627X,Dreamcatcher,Stephen King,2001,10,http://images.amazon.com/images/P/074343627X.01.LZZZZZZZ.jpg
6648,70,usa,"39.7837304, -100.445882",39.7837304,-100.445882,006097141X,That Night,Alice McDermott,1993,8,http://images.amazon.com/images/P/006097141X.01.LZZZZZZZ.jpg
6673,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0974087203,Heart and Soul: What It Takes to Promote Health While Confronting Cancer,Janet Laurel,2003,8,http://images.amazon.com/images/P/0974087203.01.LZZZZZZZ.jpg
